task_id,client_folder_name,task_name,status,trainer_user_id,actual_video_duration,final_duration_secs,task_overlap_count,overlap_severity,segment_a_array_index,segment_a_phase_index,segment_a_start,segment_a_end,segment_a_start_sec,segment_a_end_sec,segment_b_array_index,segment_b_phase_index,segment_b_start,segment_b_end,segment_b_start_sec,segment_b_end_sec,overlap_start_sec,overlap_end_sec,overlap_seconds,segment_a_caption,segment_b_caption
019e1288-2ff2-70d3-910d-2faba46b7d54,f6d4242c-421c-4c71-9abb-61ec861306e8,organize and store earphone cable,SUBMITTED,5222,83.3,83.3,9,critical,3,3,00:40.000,01:23.000,40.000,83.000,7,7,00:49.714,01:00.191,49.714,60.191,49.714,60.191,10.477,"The left hand pinches and slides along the white earphone cable to straighten the wire while the right hand holds the earpieces coiled part. The left hand pulls the white earphone cable through a loop on the right hand to form a coil.  The left hand passes the coiled white earphone to the left hand. The right hand picks up the tiny black rope off the table and  twists the tie around the middle of the white earphone cable coil in the left hand. The left hand passes the white earphone cable to the right hand, then the right hand places it into a white container while the left hand is idle.  The right hand slightly moves the white container towards the left side of the table while the left hand is idle. Both hand reaches towards the white container cover, the left hand picks the container cover off the table while the right hand is idle. The right hand holds the right edge of the white container cover while the left hand holds the left edge of the white container cover. Both hands moves the container cover towards the white container and places on the white container. 
",The right hand pulls and loops the remaining length of the white earphone cable around the bundle while the left hand holds the folded loops steady.
019e1288-2ff2-70d3-910d-2faba46b7d54,f6d4242c-421c-4c71-9abb-61ec861306e8,organize and store earphone cable,SUBMITTED,5222,83.3,83.3,9,critical,2,2,00:29.000,00:40.000,29.000,40.000,5,5,00:28.556,00:39.238,28.556,39.238,29.000,39.238,10.238,"Both hand picks the white earphone off the table, the right hand holds the tip of the white earphone cable while the left hand holds the middle of the white earphone cable. The left hand pulls the white earphone cable through a loop on the right hand to form a coil. ",The right hand begins winding the white earphone cable in continuous loops around the fingers of the left hand while the left hand holds the gathered wire steady.
019e1288-2ff2-70d3-910d-2faba46b7d54,f6d4242c-421c-4c71-9abb-61ec861306e8,organize and store earphone cable,SUBMITTED,5222,83.3,83.3,9,critical,3,3,00:40.000,01:23.000,40.000,83.000,6,6,00:39.238,00:49.714,39.238,49.714,40.000,49.714,9.714,"The left hand pinches and slides along the white earphone cable to straighten the wire while the right hand holds the earpieces coiled part. The left hand pulls the white earphone cable through a loop on the right hand to form a coil.  The left hand passes the coiled white earphone to the left hand. The right hand picks up the tiny black rope off the table and  twists the tie around the middle of the white earphone cable coil in the left hand. The left hand passes the white earphone cable to the right hand, then the right hand places it into a white container while the left hand is idle.  The right hand slightly moves the white container towards the left side of the table while the left hand is idle. Both hand reaches towards the white container cover, the left hand picks the container cover off the table while the right hand is idle. The right hand holds the right edge of the white container cover while the left hand holds the left edge of the white container cover. Both hands moves the container cover towards the white container and places on the white container. 
",The right hand pulls sections of the white earphone cable and wraps them into additional loops around the left hand while the left hand pinches the gathered bundle to secure it.
019e0de6-814c-710b-a5c3-76bd79da82a2,7d8c53ec-077f-414e-91f8-583afcdd3711,store cosmetics in box,SUBMITTED,5222,63.233,63.233,9,critical,3,3,00:41.333,01:03.000,41.333,63.000,6,6,00:41.667,00:51.333,41.667,51.333,41.667,51.333,9.666,"Both hands moves towards the left of the table. The right hand picks the black tube while the left hand picks the black tube cover off the table. The left hand places the black tube cover on the black tube, rotating it to close the tube.  Both hands move towards the right of the table with black tube in the left hand while the right hand is idle. The right hand picks a white tube off the table while both hands moves towards the clear plastic storage box. The right hand releases the white tube into the clear plastic storage box while the lefthand releases the black tube into the clear plastic storage box simultaneously. Both hands moves towards the clear plastic storage box lid and hold it by the edge. The right hand holds the right edge of the clear plastic storage box while the left hand holds the left edge of the clear plastic storage box lid and then closes the lid over the clear plastic storage box.  Both hands move away to return to a high default position.
","The left hand picks up a small black bottle from the table as the right hand twists a small black cap securely onto it, and the left hand places the closed bottle into the clear plastic storage box while the right hand rests on the table."
019e09ed-3606-7c77-808c-c126a2b156ba,a7fd0aba-7fea-491e-ac9b-b86e20b422ab,zip up pillowcase zipper,SUBMITTED,5092,99.1,99.1,9,critical,0,0,00:00.000,00:22.798,0.000,22.798,1,1,00:07.333,00:14.083,7.333,14.083,7.333,14.083,6.750,"Both hands reach out, grab, and lift the pillow from the right bottom side of the bed and place it on their lap. The left hand holds the top left edge of the pillow, and the right hand grasps the zipper and pulls it to the right. Then the left hand holds the zipper while the right hand adjusts the inside of the pillow by pushing, and then the right hand holds the zipper and moves it to the right while the left hand holds the closed part of the pillow steady. Then the left hand moves to the right and holds the zipper while the right hand adjusts the inside of the pillow by pushing, and then the right hand holds the zipper and moves it to the right while the left hand holds the closed part of the pillow steady. Then the left hand moves to the right and holds the zipper while the right hand moves to the right to adjust the inside of the pillow by pushing, then the right hand moves to the right and repeats adjusting, and then moves to the right one more time to adjust the insides of the pillow. Then the right hand moves to the left and the right to adjust the insides of the pillow, then moves to the left and grabs the zipper. Then the right hand moves the zipper to the right while the left hand holds the closed part of the pillow steady, then the left hand moves to the right and holds the left side of the zipper steady. Then the right hand adjusts the inside of the pillow by pushing it. Then the right hand holds the zipper and moves it to the right and closes the zipper completely while the left hand holds the pillow steady. Then both hands move to the left, grab, lift, and place the pillow on the right bottom side of the bed.
","The hands move to the right grey pillowcase, where the left hand pinches the base of the zipper and the right hand grasps the zipper pull and pulls it to close the pillowcase, and both hands release."
019e0de6-814c-710b-a5c3-76bd79da82a2,7d8c53ec-077f-414e-91f8-583afcdd3711,store cosmetics in box,SUBMITTED,5222,63.233,63.233,9,critical,3,3,00:41.333,01:03.000,41.333,63.000,7,7,00:51.333,00:57.750,51.333,57.750,51.333,57.750,6.417,"Both hands moves towards the left of the table. The right hand picks the black tube while the left hand picks the black tube cover off the table. The left hand places the black tube cover on the black tube, rotating it to close the tube.  Both hands move towards the right of the table with black tube in the left hand while the right hand is idle. The right hand picks a white tube off the table while both hands moves towards the clear plastic storage box. The right hand releases the white tube into the clear plastic storage box while the lefthand releases the black tube into the clear plastic storage box simultaneously. Both hands moves towards the clear plastic storage box lid and hold it by the edge. The right hand holds the right edge of the clear plastic storage box while the left hand holds the left edge of the clear plastic storage box lid and then closes the lid over the clear plastic storage box.  Both hands move away to return to a high default position.
","The left hand retreats from the clear plastic storage box to rest idle on the table as the right hand picks up a small silver tube and places it into the box, and grasps a second silver tube and places it into the box."
019e0de6-814c-710b-a5c3-76bd79da82a2,7d8c53ec-077f-414e-91f8-583afcdd3711,store cosmetics in box,SUBMITTED,5222,63.233,63.233,9,critical,2,2,00:26.667,00:41.333,26.667,41.333,4,4,00:31.666,00:37.750,31.666,37.750,31.666,37.750,6.084,"Both hands move towards the left side of the table, the right hand picks up a yellow bottle off the table while the left hand  picks the yellow bottle cover off the table simultaneously.  The left hand places the yellow bottle cover on the yellow bottle, rotating it to cover the yellow bottle in the right hand. The right hand passes the yellow bottle to the left hand. The left hand moves the yellow bottle over the clear plastic storage box while the right hand picks a white tube off the table. The right hand releases the white tube into the clear plastic storage box while the left hand releases the yellow bottle into the clear plastic storage box simultaneously. The right hand holds the right edge of the clear plastic storage box while the left hand hold the left edge of the clear plastic storage box and both hands moves the clear plastic storage box slightly to the left of the table.  Both hands moves  away to return to a high default position. ",The right hand takes the tall white bottle from the left hand and carries it to the clear plastic storage box and places it inside while the left hand rests nearby.
019e1288-2fdc-76b8-8946-3b99845d5189,475dd614-4e89-4ebe-bd6e-423105d625c8,make instant coffee,SUBMITTED,5233,110.889,110.889,9,critical,3,3,00:21.333,00:38.000,21.333,38.000,4,4,00:26.083,00:32.166,26.083,32.166,26.083,32.166,6.083,"Both hands move toward the right, the right hand grasping the handle of a black kettle while the left hand rests on top of the black kettle, then both hands move slightly to the left lifting the black kettle off its black base to pour water from the kettle into the small green cup, then both hands move slightly toward the right and places the black kettle back on its black base; the right hand moves to touch the top of the black kettle while the left hand remain idle as both hands withdraw toward the left. ","The left hand turns on the sink faucet while the right hand positions the purple kettle under the running water to fill it, and the left hand pushes the faucet lever down to turn the water off."
019e0de6-814c-710b-a5c3-76bd79da82a2,7d8c53ec-077f-414e-91f8-583afcdd3711,store cosmetics in box,SUBMITTED,5222,63.233,63.233,9,critical,3,3,00:41.333,01:03.000,41.333,63.000,8,8,00:57.000,01:03.233,57.000,63.233,57.000,63.000,6.000,"Both hands moves towards the left of the table. The right hand picks the black tube while the left hand picks the black tube cover off the table. The left hand places the black tube cover on the black tube, rotating it to close the tube.  Both hands move towards the right of the table with black tube in the left hand while the right hand is idle. The right hand picks a white tube off the table while both hands moves towards the clear plastic storage box. The right hand releases the white tube into the clear plastic storage box while the lefthand releases the black tube into the clear plastic storage box simultaneously. Both hands moves towards the clear plastic storage box lid and hold it by the edge. The right hand holds the right edge of the clear plastic storage box while the left hand holds the left edge of the clear plastic storage box lid and then closes the lid over the clear plastic storage box.  Both hands move away to return to a high default position.
","Both hands lift the attached lid of the clear plastic storage box, fold it forward, and press down to snap the box closed securely."
019e1288-2fdc-76b8-8946-3b99845d5189,475dd614-4e89-4ebe-bd6e-423105d625c8,make instant coffee,SUBMITTED,5233,110.889,110.889,9,critical,1,1,00:06.667,00:21.333,6.667,21.333,2,2,00:13.417,00:19.250,13.417,19.250,13.417,19.250,5.833,"The right hand moves to pick up a white spoon inside the black jar as the left hand slightly tilts the black jar; the right hand scoops coffee from the black jar and pours it into a small green cup, then the right hand returns the white spoon into the black jar, picks up the black lid from the marble counter and twists it over the black jar to cover the jar; then the right hand grasps the black jar from the left hand and places the jar down on the marble counter, then both hands withdraw. ",The right hand places the lid back onto the dark glass jar and twists it to ensure it is tightly closed while the left hand lowers the jar to the kitchen counter and releases it.
